Monarch,Lineage,Monarch Pop,Parasite,Parasite Pop,Inoc Date,Hatch Date,Pupation,Pupal Score,Emergence,Sex,Weight,Death,Longevity,Logspore,Sqrtspore,survived,inoculated,Infected
309,15,Eastern10,C1E23,Eastern10,5/16/2011,5/14/2011,5/24/2011,3,6/1/2011,f,0.6163,6/9/2011,8,6.156852204,1197.914855,yes,yes,yes
311,15,Eastern10,C1E25,Eastern10,5/16/2011,5/14/2011,5/28/2011,4,6/5/2011,f,0.5397,6/11/2011,6,6.222066103,1291.317157,yes,yes,yes
312,15,Eastern10,C1E25,Eastern10,5/16/2011,5/14/2011,5/25/2011,4,6/2/2011,m,0.5471,6/10/2011,8,5.817896418,810.8637373,yes,yes,yes
313,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/26/2011,5,6/3/2011,m,0.6718,6/9/2011,6,5.79239239,787.4007874,yes,yes,yes
314,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/26/2011,4,6/3/2011,m,0.8501,6/10/2011,7,6.214181574,1279.648389,yes,yes,yes
315,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/26/2011,3,6/3/2011,m,0.9703,6/10/2011,7,5.556303707,599.9999999,yes,yes,yes
316,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/26/2011,5,6/4/2011,m,0.7098,6/12/2011,8,5.864808222,855.8621385,yes,yes,yes
317,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/25/2011,3,6/2/2011,f,0.7015,6/10/2011,8,6.032417682,1038.026975,yes,yes,yes
318,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/26/2011,NA,6/2/2011,f,0.5248,6/10/2011,8,5.612784916,640.3124238,yes,yes,yes
319,15,Eastern10,C1E25,Eastern10,5/17/2011,5/15/2011,5/25/2011,3,6/3/2011,m,0.5644,6/13/2011,10,5.295569299,444.4097209,yes,yes,yes
321,15,Eastern10,C1E26,Eastern10,5/17/2011,5/15/2011,5/27/2011,4,6/4/2011,f,0.5812,6/11/2011,7,6.17681477,1225.765068,yes,yes,yes
323,15,Eastern10,C1E26,Eastern10,5/17/2011,5/15/2011,5/25/2011,2,6/3/2011,m,0.7098,6/16/2011,13,5.732394564,734.8469228,yes,yes,yes
325,15,Eastern10,C1E26,Eastern10,5/17/2011,5/15/2011,5/26/2011,2,6/3/2011,f,0.587,6/17/2011,14,5.204122697,400,yes,yes,yes
326,15,Eastern10,C1E26,Eastern10,5/17/2011,5/15/2011,5/25/2011,4,6/2/2011,f,0.5933,6/9/2011,7,5.711808072,717.6350044,yes,yes,yes
327,15,Eastern10,C1E26,Eastern10,5/17/2011,5/15/2011,5/28/2011,4,6/5/2011,f,0.625,6/13/2011,8,6.088136443,1106.797181,yes,yes,yes
328,15,Eastern10,C1E26,Eastern10,5/17/2011,5/15/2011,5/26/2011,3,6/3/2011,f,0.5398,6/9/2011,6,5.854306649,845.5767261,yes,yes,yes
332,15,Eastern10,C1E27,Eastern10,5/17/2011,5/15/2011,5/26/2011,4,6/3/2011,f,0.6707,6/14/2011,11,5.790637665,785.8116821,yes,yes,yes
335,15,Eastern10,C1E27,Eastern10,5/17/2011,5/16/2011,5/28/2011,3,6/5/2011,m,0.533,6/14/2011,9,6.133539228,1166.190379,yes,yes,yes
336,15,Eastern10,C1E27,Eastern10,5/17/2011,5/16/2011,5/27/2011,3,6/4/2011,m,0.7893,6/17/2011,13,5.454846384,533.8539127,yes,yes,yes
338,15,Eastern10,C1E27,Eastern10,5/17/2011,5/16/2011,5/27/2011,2,6/4/2011,f,0.5515,6/17/2011,13,5.217486576,406.2019201,yes,yes,yes
341,15,Eastern10,C1E28,Eastern10,5/17/2011,5/16/2011,5/29/2011,2,6/8/2011,f,0.8114,6/17/2011,9,5.875061842,866.0254033,yes,yes,yes
342,15,Eastern10,C1E28,Eastern10,5/17/2011,5/16/2011,5/27/2011,3,6/4/2011,m,0.62,6/11/2011,7,5.713911193,719.3747282,yes,yes,yes
343,15,Eastern10,C1E28,Eastern10,5/17/2011,5/16/2011,5/27/2011,3,6/4/2011,f,0.637,6/13/2011,9,5.352184448,474.3416489,yes,yes,yes
344,15,Eastern10,C1E28,Eastern10,5/17/2011,5/16/2011,5/27/2011,2,6/4/2011,f,0.512,6/15/2011,11,5.462399495,538.5164804,yes,yes,yes
345,15,Eastern10,C1E28,Eastern10,5/17/2011,5/16/2011,5/28/2011,3,6/5/2011,m,0.8349,6/11/2011,6,6.249198602,1332.291259,yes,yes,yes
352,15,Eastern10,C1F18,Miami,5/16/2011,5/14/2011,5/26/2011,4,6/3/2011,f,0.5884,6/11/2011,8,5.653213479,670.8203933,yes,yes,yes
353,15,Eastern10,C1F18,Miami,5/16/2011,5/14/2011,5/26/2011,3,6/3/2011,m,0.783,6/13/2011,10,5.588272828,622.4949802,yes,yes,yes
355,15,Eastern10,C1F18,Miami,5/16/2011,5/14/2011,5/26/2011,3,6/4/2011,m,0.6991,6/13/2011,9,5.361729724,479.5831522,yes,yes,yes
357,15,Eastern10,C1F18,Miami,5/16/2011,5/14/2011,5/25/2011,4,6/2/2011,f,0.439,6/9/2011,7,5.593840768,626.4982046,yes,yes,yes
361,15,Eastern10,C1F19,Miami,5/16/2011,5/14/2011,5/28/2011,4,6/5/2011,m,0.8569,6/14/2011,9,5.553277261,597.9130372,yes,yes,yes
363,15,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/26/2011,3,6/3/2011,m,0.6843,6/16/2011,13,5.273003588,433.0127017,yes,yes,yes
364,15,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/27/2011,3,6/7/2011,f,0.6373,6/14/2011,7,5.267174076,430.1162634,yes,yes,yes
365,15,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/28/2011,3,6/5/2011,m,0.5407,6/15/2011,10,5.744293766,744.9832216,yes,yes,yes
366,15,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/26/2011,5,6/3/2011,m,0.6684,6/9/2011,6,5.797614422,792.1489757,yes,yes,yes
368,15,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/25/2011,1,6/2/2011,f,0.6074,6/15/2011,13,5.480726815,550.0000002,yes,yes,yes
369,15,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/26/2011,NA,6/3/2011,f,0.7275,6/13/2011,10,5.565258525,606.2177825,yes,yes,yes
373,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/26/2011,2,6/5/2011,f,0.6125,6/13/2011,8,5.966142202,961.7692028,yes,yes,yes
374,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/28/2011,3,6/5/2011,m,0.6819,6/14/2011,9,5.660392048,676.3874632,yes,yes,yes
375,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/26/2011,4,6/3/2011,m,0.5804,6/11/2011,8,5.726320428,729.7259762,yes,yes,yes
376,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/26/2011,4,6/3/2011,m,0.5594,6/10/2011,7,5.917768527,909.6702696,yes,yes,yes
377,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/26/2011,4,6/4/2011,m,0.5953,6/10/2011,6,5.707571028,714.1428431,yes,yes,yes
378,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/29/2011,3,6/6/2011,f,0.6599,6/12/2011,6,5.795880712,790.5694148,yes,yes,yes
379,15,Eastern10,C1F20,Miami,5/17/2011,5/15/2011,5/25/2011,1,6/2/2011,f,0.6821,6/18/2011,16,5.738384917,739.9324296,yes,yes,yes
381,15,Eastern10,C1F21,Miami,5/17/2011,5/15/2011,5/25/2011,3,6/3/2011,m,0.6236,6/13/2011,10,5.79239239,787.4007874,yes,yes,yes
383,15,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/27/2011,4,6/5/2011,m,0.569,6/11/2011,6,6.080987407,1097.72492,yes,yes,yes
384,15,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/28/2011,1,6/5/2011,f,0.6956,6/28/2011,23,4.759675398,239.7915763,yes,yes,yes
386,15,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/28/2011,3,6/5/2011,f,0.7057,6/13/2011,8,5.525046103,578.7918448,yes,yes,yes
387,15,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/28/2011,4,6/5/2011,f,0.6289,6/16/2011,11,6.238046354,1315.294644,yes,yes,yes
388,15,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/27/2011,4,6/4/2011,f,0.5121,6/12/2011,8,5.4353681,522.0153252,yes,yes,yes
389,15,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/28/2011,2,6/6/2011,m,0.6651,6/17/2011,11,5.322221363,458.2575696,yes,yes,yes
391,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/27/2011,2,6/4/2011,m,0.5834,6/15/2011,11,5.1903345,393.7003937,yes,yes,yes
392,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/27/2011,2,6/4/2011,f,0.6387,6/20/2011,16,5.306427172,449.9999999,yes,yes,yes
393,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/27/2011,3,6/5/2011,f,0.6458,6/12/2011,7,5.770852748,768.114575,yes,yes,yes
394,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/26/2011,2,6/3/2011,f,0.6289,6/9/2011,6,5.824451921,817.0067322,yes,yes,yes
395,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/27/2011,3,6/4/2011,f,0.6078,6/14/2011,10,6.244895581,1325.707359,yes,yes,yes
396,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/30/2011,0,6/10/2011,m,NA,6/14/2011,4,6.422836133,1627.11401,yes,yes,yes
398,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/27/2011,3,6/4/2011,m,0.5755,6/13/2011,9,5.267174076,430.1162634,yes,yes,yes
399,15,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/27/2011,3,6/4/2011,m,0.7044,6/13/2011,9,5.088139634,350,yes,yes,yes
401,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/25/2011,4,6/3/2011,m,0.652,6/12/2011,9,6.022222517,1025.914226,yes,yes,yes
402,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/26/2011,4,6/3/2011,f,0.7739,6/12/2011,9,5.599338226,630.476011,yes,yes,yes
403,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/27/2011,4,6/4/2011,f,0.5232,6/10/2011,6,5.824451921,817.0067322,yes,yes,yes
404,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/25/2011,3,6/3/2011,m,0.3621,6/12/2011,9,5.795880712,790.5694148,yes,yes,yes
405,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/25/2011,3,6/3/2011,f,0.566,6/10/2011,7,5.951823521,946.0443969,yes,yes,yes
406,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/26/2011,3,6/4/2011,m,0.5631,6/15/2011,11,5.423247513,514.7815072,yes,yes,yes
407,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/26/2011,3,6/3/2011,f,0.4454,6/9/2011,6,5.447159582,529.150262,yes,yes,yes
408,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/25/2011,1,6/2/2011,f,0.6699,6/15/2011,13,5.261265248,427.200187,yes,yes,yes
409,16,Eastern10,C1E23,Eastern10,5/17/2011,5/13/2011,5/26/2011,4,6/3/2011,f,0.6331,6/9/2011,6,5.948168851,942.072184,yes,yes,yes
412,16,Eastern10,C1E25,Eastern10,5/17/2011,5/13/2011,5/26/2011,2,6/4/2011,m,0.5891,6/10/2011,6,5.660392048,676.3874632,yes,yes,yes
413,16,Eastern10,C1E25,Eastern10,5/17/2011,5/13/2011,5/25/2011,1,6/2/2011,m,0.6385,6/15/2011,13,4.000043427,99.99999997,yes,yes,yes
414,16,Eastern10,C1E25,Eastern10,5/17/2011,5/13/2011,5/25/2011,4,6/3/2011,m,0.6682,6/13/2011,10,4.903095416,282.8427126,yes,yes,yes
415,16,Eastern10,C1E25,Eastern10,5/17/2011,5/13/2011,5/25/2011,3,6/2/2011,f,0.6826,6/10/2011,8,6.098644072,1120.267825,yes,yes,yes
416,16,Eastern10,C1E25,Eastern10,5/17/2011,5/13/2011,5/27/2011,4,6/5/2011,m,0.6677,6/11/2011,6,5.811240443,804.6738465,yes,yes,yes
417,16,Eastern10,C1E25,Eastern10,5/17/2011,5/13/2011,5/26/2011,5,6/3/2011,f,0.7375,6/9/2011,6,5.814581182,807.7747214,yes,yes,yes
424,16,Eastern10,C1E26,Eastern10,5/18/2011,5/16/2011,5/28/2011,3,6/5/2011,f,0.6715,6/12/2011,7,5.197283316,396.8626969,yes,yes,yes
425,16,Eastern10,C1E26,Eastern10,5/18/2011,5/16/2011,5/28/2011,3,6/5/2011,f,0.53,6/12/2011,7,5.000004343,316.227766,yes,yes,yes
431,16,Eastern10,C1E27,Eastern10,5/18/2011,5/16/2011,5/27/2011,4,6/4/2011,m,0.6094,6/8/2011,4,6.054996244,1065.363787,yes,yes,yes
436,16,Eastern10,C1E27,Eastern10,5/18/2011,5/16/2011,5/27/2011,4,6/4/2011,f,0.6399,6/12/2011,8,5.183272692,390.512484,yes,yes,yes
437,16,Eastern10,C1E27,Eastern10,5/18/2011,5/16/2011,5/27/2011,2,6/4/2011,m,0.5386,6/12/2011,8,5.4353681,522.0153252,yes,yes,yes
439,16,Eastern10,C1E27,Eastern10,5/18/2011,5/16/2011,5/31/2011,2,6/8/2011,f,0.4496,6/14/2011,6,5.347331967,471.6990565,yes,yes,yes
443,16,Eastern10,C1E28,Eastern10,5/18/2011,5/16/2011,5/29/2011,2,6/6/2011,m,0.8843,6/16/2011,10,5.255274918,424.2640688,yes,yes,yes
445,16,Eastern10,C1E28,Eastern10,5/18/2011,5/16/2011,5/27/2011,4,6/4/2011,f,0.5147,6/9/2011,5,6.066326298,1079.351657,yes,yes,yes
446,16,Eastern10,C1E28,Eastern10,5/18/2011,5/16/2011,5/28/2011,3,6/5/2011,f,0.4629,6/10/2011,5,5.788875822,784.2193571,yes,yes,yes
447,16,Eastern10,C1E28,Eastern10,5/18/2011,5/16/2011,5/28/2011,3,6/5/2011,f,0.6491,6/10/2011,5,5.501745097,563.4713832,yes,yes,yes
451,16,Eastern10,C1F18,Miami,5/17/2011,5/15/2011,5/27/2011,3,6/4/2011,m,0.6483,6/12/2011,8,5.406541884,504.9752472,yes,yes,yes
452,16,Eastern10,C1F18,Miami,5/17/2011,5/15/2011,5/26/2011,2,6/3/2011,f,0.5348,6/12/2011,9,5.42732541,517.2040217,yes,yes,yes
453,16,Eastern10,C1F18,Miami,5/17/2011,5/15/2011,5/27/2011,4,6/4/2011,f,0.6661,6/14/2011,10,5.83884972,830.6623861,yes,yes,yes
454,16,Eastern10,C1F18,Miami,5/17/2011,5/15/2011,5/25/2011,4,6/3/2011,m,0.5838,6/7/2011,4,6.109747575,1134.680572,yes,yes,yes
456,16,Eastern10,C1F18,Miami,5/17/2011,5/15/2011,5/25/2011,5,6/2/2011,f,0.4198,6/8/2011,6,5.393576958,497.4937186,yes,yes,yes
457,16,Eastern10,C1F18,Miami,5/17/2011,5/15/2011,5/27/2011,4,6/4/2011,m,0.5824,6/9/2011,5,6.357458576,1509.138827,yes,yes,yes
462,16,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/27/2011,2,6/4/2011,m,0.767,6/20/2011,16,5.826075451,818.5352773,yes,yes,yes
463,16,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/26/2011,2,6/3/2011,f,0.6343,6/14/2011,11,5.267174076,430.1162634,yes,yes,yes
464,16,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/28/2011,4,6/5/2011,f,0.6798,6/14/2011,9,5.596598195,628.4902544,yes,yes,yes
465,16,Eastern10,C1F19,Miami,5/17/2011,5/15/2011,5/25/2011,5,6/2/2011,f,0.5585,6/9/2011,7,5.414975018,509.9019512,yes,yes,yes
481,16,Eastern10,C1F21,Miami,5/18/2011,5/16/2011,5/28/2011,3,6/5/2011,m,0.9746,6/14/2011,9,5.761552741,759.934208,yes,yes,yes
494,16,Eastern10,C1F22,Miami,5/18/2011,5/16/2011,5/28/2011,1,6/5/2011,m,0.8521,6/25/2011,20,5.352184448,474.3416489,yes,yes,yes
504,17,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,0,7/5/2011,0,0,7/7/2011,2,3.699056855,70.71067816,yes,yes,yes
505,17,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,m,0.9484,7/14/2011,10,4.602070849,200.0000001,yes,yes,yes
507,17,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,0,7/5/2011,0,0,7/10/2011,5,4.511896724,180.2775638,yes,yes,yes
508,17,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,f,0.662,7/13/2011,8,4.720167576,229.1287849,yes,yes,yes
511,17,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,f,0.8128,7/14/2011,10,5.000004343,316.227766,yes,yes,yes
512,17,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.4307,7/8/2011,3,4.860343997,269.2582404,yes,yes,yes
515,17,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,m,0.6964,7/17/2011,12,3.398113692,50.00000002,yes,yes,yes
516,17,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.9585,7/15/2011,11,4.653222165,212.1320344,yes,yes,yes
518,17,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/29/2011,0,7/7/2011,f,0.586,7/13/2011,6,4.176120211,122.4744871,yes,yes,yes
519,17,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/28/2011,NA,7/5/2011,f,0.5701,7/11/2011,6,4.653222165,212.1320344,yes,yes,yes
521,17,Miami,C1E26,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,m,0.561,7/12/2011,7,4.740370586,234.5207881,yes,yes,yes
522,17,Miami,C1E26,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,f,0.7068,7/15/2011,10,4.69897869,223.6067977,yes,yes,yes
529,17,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,m,0.6003,7/15/2011,10,3.398113692,50.00000002,yes,yes,yes
532,17,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,f,0.5761,7/15/2011,9,4.98900907,312.2498999,yes,yes,yes
533,17,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/29/2011,1,7/7/2011,f,0.5989,7/17/2011,10,4.778158489,244.9489744,yes,yes,yes
535,17,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,m,0.5919,7/14/2011,8,4.096944755,111.8033989,yes,yes,yes
536,17,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,f,0.6709,7/13/2011,8,4.845104244,264.5751311,yes,yes,yes
541,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,f,0.5669,7/14/2011,8,4.778158489,244.9489744,yes,yes,yes
542,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,f,0.5256,7/12/2011,7,4.243062865,132.2875656,yes,yes,yes
543,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/26/2011,1,7/4/2011,f,0.7029,7/12/2011,8,4.903095416,282.8427126,yes,yes,yes
544,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,0,7/6/2011,Stuck,0,7/7/2011,1,4.916459213,287.2281324,yes,yes,yes
545,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,f,0.6543,7/16/2011,11,4.602070849,200.0000001,yes,yes,yes
546,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/28/2011,0,7/6/2011,m,0.6563,7/16/2011,10,3.398113692,50.00000002,yes,yes,yes
547,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,m,0.7943,7/14/2011,9,4.39795738,158.113883,yes,yes,yes
548,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,f,0.6222,7/10/2011,5,4.98900907,312.2498999,yes,yes,yes
549,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,m,0.6075,7/14/2011,9,5.010728102,320.1562117,yes,yes,yes
554,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/28/2011,1,7/6/2011,f,0.5212,7/14/2011,8,4.676702753,217.9449473,yes,yes,yes
556,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/26/2011,2,7/4/2011,m,0.7203,7/10/2011,6,4.511896724,180.2775638,yes,yes,yes
557,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/26/2011,1,7/5/2011,m,0.5446,7/15/2011,10,4.243062865,132.2875656,yes,yes,yes
558,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/28/2011,2,7/6/2011,f,0.4598,7/14/2011,8,3.699056855,70.71067816,yes,yes,yes
561,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.5373,7/11/2011,8,5.122219156,364.0054945,yes,yes,yes
562,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/27/2011,0,7/6/2011,Stuck,0,7/7/2011,1,4.977728177,308.2207002,yes,yes,yes
564,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/26/2011,1,7/5/2011,m,0.5619,7/16/2011,11,4.176120211,122.4744871,yes,yes,yes
568,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,0,0,7/7/2011,2,4.477135731,173.2050808,yes,yes,yes
569,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,f,0.7973,7/11/2011,7,5.217486576,406.2019201,yes,yes,yes
572,17,Miami,C1F20,Miami,6/17/2011,6/15/2011,7/2/2011,1,7/4/2011,f,0.633,7/14/2011,10,3.398113692,50.00000002,yes,yes,yes
584,17,Miami,C1F21,Miami,6/18/2011,6/16/2011,6/28/2011,NA,7/5/2011,f,0.5599,7/11/2011,6,4.829310207,259.8076212,yes,yes,yes
592,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/28/2011,0,7/6/2011,m,0.7645,7/17/2011,11,3.398113692,50.00000002,yes,yes,yes
593,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,f,0.5765,7/14/2011,9,4.39795738,158.113883,yes,yes,yes
594,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,m,0.6076,7/14/2011,9,4.740370586,234.5207881,yes,yes,yes
596,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/29/2011,0,7/7/2011,m,1.0168,7/16/2011,9,5.1903345,393.7003937,yes,yes,yes
601,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.8019,7/15/2011,12,4.860343997,269.2582404,yes,yes,yes
602,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.6975,7/13/2011,10,4.000043427,99.99999997,yes,yes,yes
603,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,m,0.6877,7/15/2011,10,4.954247335,300,yes,yes,yes
604,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.5638,7/14/2011,9,4.778158489,244.9489744,yes,yes,yes
605,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.6435,7/12/2011,8,5.010728102,320.1562117,yes,yes,yes
606,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,f,0.3974,7/10/2011,5,5.24304053,418.3300131,yes,yes,yes
607,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,2,7/4/2011,m,0.8884,7/13/2011,9,4.30105171,141.4213563,yes,yes,yes
608,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,f,0.5326,7/13/2011,8,4.720167576,229.1287849,yes,yes,yes
609,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.7719,7/12/2011,9,5.051156383,335.4101967,yes,yes,yes
610,18,Miami,Control,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,f,0.4872,7/13/2011,8,4.39795738,158.113883,yes,no,yes
611,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,f,0.7193,7/14/2011,11,4.795886966,250,yes,yes,yes
612,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.7122,7/13/2011,10,4.574042849,193.6491674,yes,yes,yes
613,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,m,0.6706,7/16/2011,12,4.39795738,158.113883,yes,yes,yes
614,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.5981,7/14/2011,10,4.740370586,234.5207881,yes,yes,yes
615,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.5808,7/13/2011,8,5.088139634,350,yes,yes,yes
616,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/24/2011,0,7/2/2011,f,0.7464,7/10/2011,8,5.060701617,339.1164992,yes,yes,yes
617,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/25/2011,0,7/3/2011,m,0.9209,7/12/2011,9,4.740370586,234.5207881,yes,yes,yes
618,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.6725,7/15/2011,10,4.439348486,165.8312395,yes,yes,yes
619,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.8321,7/15/2011,11,4.602070849,200.0000001,yes,yes,yes
621,18,Miami,C1E26,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,f,0.7471,7/10/2011,7,5.525046103,578.7918448,yes,yes,yes
622,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/26/2011,2,7/4/2011,m,0.666,7/13/2011,9,5.168794965,384.0572875,yes,yes,yes
623,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,m,0.539,7/14/2011,9,4.628399149,206.1552814,yes,yes,yes
625,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,m,0.6992,7/14/2011,9,3.875119165,86.60254033,yes,yes,yes
627,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,m,0.5044,7/15/2011,9,4.628399149,206.1552814,yes,yes,yes
629,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/28/2011,2,7/6/2011,m,0.453,7/14/2011,8,4.653222165,212.1320344,yes,yes,yes
