Monarch,Lineage,Monarch Pop,Parasite,Parasite Pop,Inoc Date,Hatch Date,Pupation,Pupal Score,Emergence,Sex,Weight,Death,Longevity,Logspore,Sqrtspore,survived,inoculated,Infected
174,2,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,m,0.6816,7/27/2010,5,5.995635633,994.9874368,yes,yes,yes
175,2,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
176,2,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
177,2,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
178,2,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
179,2,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
180,2,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/16/2010,0,7/24/2010,m,0.6629,8/12/2010,19,0,0,yes,no,no
181,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
182,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
183,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
184,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
185,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/13/2010,0,7/21/2010,f,0.7065,8/13/2010,23,4.653222165,212.1320344,yes,yes,yes
186,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
187,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.8894,8/2/2010,11,5.643453664,663.3249584,yes,yes,yes
188,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
189,2,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
190,2,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
191,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
192,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/14/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
193,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
194,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
195,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/22/2010,f,0.7101,7/28/2010,6,6.141450087,1176.86023,yes,yes,yes
196,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
197,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
198,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
199,2,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
200,2,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.7519,8/13/2010,22,0,0,yes,no,no
201,3,Eastern09,C1E14,Eastern09,7/3/2010,7/1/2010,7/11/2010,4,7/20/2010,f,0.6066,8/6/2010,17,5.738384917,739.9324296,yes,yes,yes
202,3,Eastern09,C1E14,Eastern09,7/3/2010,7/1/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
203,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,NA,7/22/2010,m,0.5074,8/7/2010,16,0,0,yes,yes,no
204,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,f,0.6353,8/4/2010,13,5.973128316,969.5359719,yes,yes,yes
205,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.5293,8/8/2010,17,0,0,yes,yes,no
206,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,m,0.595,8/6/2010,15,5.41077892,507.4445783,yes,yes,yes
207,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
208,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/13/2010,2,7/21/2010,f,0.607,8/6/2010,16,5.576918106,614.4102861,yes,yes,yes
209,3,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,2,7/23/2010,m,0.626,8/7/2010,15,4.954247335,300,yes,yes,yes
210,3,Eastern09,Control,Eastern09,7/3/2010,7/1/2010,7/11/2010,0,7/20/2010,m,0.6555,8/12/2010,23,0,0,yes,no,no
211,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,NA,0.4977,7/23/2010,1,6.237418307,1314.343942,yes,yes,yes
212,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
213,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/16/2010,3,7/24/2010,NA,0.5552,7/25/2010,1,6.935003202,2934.280151,yes,yes,yes
214,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/14/2010,3,7/23/2010,m,0.6623,8/5/2010,13,5.278755887,435.8898945,yes,yes,yes
215,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/16/2010,NA,7/23/2010,f,0.3171,7/28/2010,5,5.855822511,847.0537176,yes,yes,yes
216,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
217,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,1,7/21/2010,f,0.8806,8/12/2010,22,4.795886966,250,yes,yes,yes
218,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
219,3,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,f,0.4416,8/4/2010,13,6.056905232,1067.707825,yes,yes,yes
220,3,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,f,0.4697,8/7/2010,16,0,0,yes,no,no
221,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,0,7/21/2010,m,0.7495,8/11/2010,21,0,0,yes,yes,no
222,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/15/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
223,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,f,0.6408,8/5/2010,15,5.031412504,327.8719261,yes,yes,yes
224,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/12/2010,0,7/20/2010,f,0.6301,8/8/2010,19,0,0,yes,yes,no
225,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/12/2010,3,7/20/2010,f,0.4772,8/7/2010,18,5.210856038,403.1128875,yes,yes,yes
226,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
227,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,f,0.5833,8/6/2010,15,5.973128316,969.5359719,yes,yes,yes
228,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
229,3,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.7795,8/6/2010,16,5.414975018,509.9019512,yes,yes,yes
230,3,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,7/15/2010,0,7/23/2010,m,0.8515,8/21/2010,29,0,0,yes,no,no
231,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
232,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/15/2010,1,7/23/2010,m,0.6612,8/7/2010,15,3.699056855,70.71067816,yes,yes,yes
233,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/15/2010,4,7/23/2010,f,0.4541,7/31/2010,8,5.863323455,854.4003745,yes,yes,yes
234,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/15/2010,NA,7/23/2010,m,0.4224,7/27/2010,4,5.183272692,390.512484,yes,yes,yes
235,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/15/2010,NA,7/23/2010,m,0.5456,8/2/2010,10,5.267174076,430.1162634,yes,yes,yes
236,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.4579,7/31/2010,9,5.540956059,589.4913063,yes,yes,yes
237,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/13/2010,0,7/22/2010,m,0.516,8/7/2010,16,0,0,yes,yes,no
238,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
239,3,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/14/2010,2,7/23/2010,m,0.6008,8/7/2010,15,4.778158489,244.9489744,yes,yes,yes
240,3,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
241,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/15/2010,5,7/23/2010,m,0.5552,8/6/2010,14,5.678974285,691.0137477,yes,yes,yes
242,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
243,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.6739,8/12/2010,22,4.795886966,250,yes,yes,yes
244,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
245,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/15/2010,5,7/23/2010,m,1.0369,7/31/2010,8,6.216166166,1282.575533,yes,yes,yes
246,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/16/2010,3,7/24/2010,m,0.7106,8/1/2010,8,5.528275064,580.947502,yes,yes,yes
247,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/12/2010,3,7/21/2010,m,0.6277,8/2/2010,12,4.903095416,282.8427126,yes,yes,yes
248,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/12/2010,3,7/20/2010,f,0.4629,8/2/2010,13,5.890700956,881.7596041,yes,yes,yes
249,3,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
250,3,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
251,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
252,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
253,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/12/2010,3,7/21/2010,f,0.5746,7/31/2010,10,5.676694524,689.2024377,yes,yes,yes
254,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,m,0.502,7/31/2010,9,4.676702753,217.9449473,yes,yes,yes
255,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/18/2010,NA,7/26/2010,m,0.7411,8/7/2010,12,5.655619543,672.6812021,yes,yes,yes
256,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
257,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/14/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
258,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
259,3,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/15/2010,2,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
260,3,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,m,0.7198,8/8/2010,17,0,0,yes,no,no
261,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.5321,8/2/2010,12,5.790637665,785.8116821,yes,yes,yes
262,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,m,0.7193,8/7/2010,16,5.060701617,339.1164992,yes,yes,yes
263,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/23/2010,m,0.6567,8/5/2010,13,5.443264552,526.7826874,yes,yes,yes
264,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.6671,8/7/2010,16,5.361729724,479.5831522,yes,yes,yes
265,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,m,0.5293,8/6/2010,15,4.942013016,295.803989,yes,yes,yes
266,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/12/2010,3,7/21/2010,m,0.6188,8/2/2010,12,5.740363479,741.6198486,yes,yes,yes
267,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/14/2010,2,7/22/2010,m,0.6555,8/7/2010,16,4.511896724,180.2775638,yes,yes,yes
268,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,f,0.7647,8/6/2010,16,5.431365373,519.6152425,yes,yes,yes
269,3,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.5807,8/5/2010,15,5.730379277,733.1439153,yes,yes,yes
270,3,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
271,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/13/2010,3,7/22/2010,m,0.6644,8/7/2010,16,4.720167576,229.1287849,yes,yes,yes
272,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
273,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/15/2010,5,7/23/2010,m,0.5986,8/2/2010,10,5.582632575,618.4658439,yes,yes,yes
274,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/15/2010,3,7/23/2010,m,0.6483,7/30/2010,7,6.060698218,1072.380529,yes,yes,yes
275,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
276,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/12/2010,0,7/21/2010,m,0.6843,8/13/2010,23,0,0,yes,yes,no
277,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.7611,7/30/2010,9,5.90579642,897.2179224,yes,yes,yes
278,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,m,0.5202,7/29/2010,7,6.173914631,1221.679173,yes,yes,yes
279,3,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.4777,8/8/2010,17,0,0,yes,yes,no
280,3,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.523,8/8/2010,17,0,0,yes,no,no
281,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/13/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
282,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,m,0.5518,8/1/2010,10,5.722223287,726.2919521,yes,yes,yes
283,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
284,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/13/2010,2,7/21/2010,m,0.6735,8/7/2010,17,4.98900907,312.2498999,yes,yes,yes
285,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.5833,8/12/2010,21,0,0,yes,yes,no
286,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,2,7/22/2010,f,0.6626,8/1/2010,10,5.51521263,572.2761568,yes,yes,yes
287,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.7259,8/1/2010,10,5.676694524,689.2024377,yes,yes,yes
288,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.8246,8/5/2010,14,5.537820354,587.3670063,yes,yes,yes
289,3,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/13/2010,2,7/22/2010,m,0.796,8/7/2010,16,5.342424655,469.041576,yes,yes,yes
290,3,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,m,0.8077,8/12/2010,21,0,0,yes,no,no
291,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.6486,8/7/2010,17,5.397941746,500.0000001,yes,yes,yes
292,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/14/2010,4,7/23/2010,m,0.7,8/7/2010,15,5.579784739,616.4413999,yes,yes,yes
293,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.5654,7/23/2010,1,6.376120708,1541.914394,yes,yes,yes
294,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
295,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,f,0.7468,8/2/2010,11,5.752049216,751.6648185,yes,yes,yes
296,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
297,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/12/2010,4,7/20/2010,f,0.6769,8/7/2010,18,5.779957772,776.2087348,yes,yes,yes
298,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/22/2010,m,0.5947,8/2/2010,11,5.705436902,712.3903422,yes,yes,yes
299,3,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/12/2010,4,7/20/2010,m,0.637,7/30/2010,10,5.494851411,559.0169941,yes,yes,yes
300,3,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.6347,8/11/2010,20,0,0,yes,no,no
301,4,Eastern09,C1E14,Eastern09,7/3/2010,7/1/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
302,4,Eastern09,C1E14,Eastern09,7/3/2010,7/1/2010,7/12/2010,3,7/21/2010,f,0.5683,8/2/2010,12,5.380213051,489.8979484,yes,yes,yes
303,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,NA,7/22/2010,f,0.6963,8/7/2010,16,5.553277261,597.9130372,yes,yes,yes
304,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/13/2010,2,7/22/2010,m,0.6469,7/27/2010,5,5.574032426,612.3724358,yes,yes,yes
305,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
306,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,3,7/23/2010,m,0.7643,8/7/2010,15,5.511884697,570.0877124,yes,yes,yes
307,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
308,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
309,4,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
310,4,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
311,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
312,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/14/2010,2,7/22/2010,m,0.8346,8/12/2010,21,5.505151335,565.6854246,yes,yes,yes
313,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
314,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
315,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,m,0.6116,8/1/2010,10,5.547160353,593.7171041,yes,yes,yes
316,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,0,7/22/2010,f,0.66,8/14/2010,23,0,0,yes,yes,no
317,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
318,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,f,0.6505,8/7/2010,16,5.419130962,512.3475382,yes,yes,yes
319,4,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
320,4,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
321,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.4566,8/5/2010,14,5.230451476,412.3105625,yes,yes,yes
322,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
323,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/14/2010,4,7/23/2010,m,0.5765,8/6/2010,14,5.42732541,517.2040217,yes,yes,yes
324,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/14/2010,3,7/24/2010,m,0.5843,7/25/2010,1,6.334956317,1470.544117,yes,yes,yes
325,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
326,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
327,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
328,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
329,4,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
330,4,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,7/15/2010,0,7/23/2010,f,0.6136,8/13/2010,21,0,0,yes,no,no
331,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
332,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,f,0.748,8/2/2010,11,6.031408868,1036.822067,yes,yes,yes
333,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
334,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
335,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
336,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
337,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
338,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/14/2010,2,7/22/2010,m,0.5857,8/1/2010,10,5.797614422,792.1489757,yes,yes,yes
339,4,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
340,4,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
341,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
342,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
343,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/14/2010,2,7/23/2010,m,0.6755,8/12/2010,20,4.477135731,173.2050808,yes,yes,yes
344,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/22/2010,m,0.7099,8/7/2010,16,4.511896724,180.2775638,yes,yes,yes
345,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/15/2010,3,7/23/2010,f,0.5641,8/5/2010,13,5.41077892,507.4445783,yes,yes,yes
346,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,f,0.6174,8/2/2010,11,5.80448087,798.4359708,yes,yes,yes
347,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
348,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/22/2010,m,0.7797,7/29/2010,7,5.912488293,904.1570664,yes,yes,yes
